"","risk_tolerance","investment_experience","liquidity_needs","platform","time_spent","instrument_type_first_traded","first_deposit_amount","time_horizon","user_id","churn","n_days_gt10_l30d","avg_bal_gt10_l30d"
"3421","high_risk_tolerance","limited_investment_exp","very_important_liq_need","both",1.90331666667,"stock",100,"long_time_horizon","91ef6cc74e3f911317fd18f0c7d99909",1,17,713.192941176471
"3422","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",1260.21176667,"stock",2500,"med_time_horizon","a24622515f4117f459a6b24bbfdd500f",0,22,46266.46
"3423","med_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",100,"med_time_horizon","b6ea43806350e9b1e668fa598dc8f527",0,22,75.5440909090909
"3424","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",7.9474,"stock",20,"short_time_horizon","8eee1b70acb91063a39efdc13423b9a2",0,22,2690.69636363636
"3425","high_risk_tolerance","limited_investment_exp","very_important_liq_need","both",11.5280666667,"stock",2500,"short_time_horizon","b2d1f43519bb6bb492e9025d672c1c97",0,22,57370.6477272727
"3426","med_risk_tolerance","no_investment_exp","very_important_liq_need","Android",71.01115,"stock",10,"short_time_horizon","8d34a9878677b377c6aa86297cf5691e",0,22,45.8252272727273
"3427","med_risk_tolerance","no_investment_exp","very_important_liq_need","Android",40.4195166667,"stock",10,"short_time_horizon","621183465fae044fb72f9a18965dc91a",1,15,10.23226
"3428","med_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",14.4786166667,"stock",100,"short_time_horizon","8414e07140b719c433dae5ff70e6b8ac",0,22,12.9996863636364
"3429","high_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","iOS",9.05983333333,"stock",637.75,"short_time_horizon","7de13dc58937496ee27d92283f4fb7d5",0,22,33.3081818181818
"3430","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",0,"stock",300,"long_time_horizon","d7ed4648b55362e5bc8e8eb274596ca8",0,22,5069.37409090909
"3431","med_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",0.4708,"stock",150,"med_time_horizon","3c8df196d5d762500178ea3385a0ab64",0,22,952.490913636364
"3432","med_risk_tolerance","no_investment_exp","very_important_liq_need","both",5.19118333333,"stock",500,"short_time_horizon","b07bee216ce65fef649bf6dd734b0c45",0,22,1516.73170454545
"3433","high_risk_tolerance","good_investment_exp","very_important_liq_need","Android",0,"stock",200,"short_time_horizon","cfcafcb8362e586652aa6003c371bf0d",0,22,9825.88409090909
"3434","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",0,"stock",500,"long_time_horizon","e18e73f680c997be9f9ebc0db9fa23b3",0,22,19160.2761363636
"3435","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",21.7956,"stock",50,"med_time_horizon","5d34b43258b80fb0a91862ed172f911a",0,22,45.0268181818182
"3436","med_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","iOS",85.7551166667,"stock",150,"long_time_horizon","666e1431ec6c2e60c61599cace42e2f3",0,22,251.180909090909
"3437","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",31.3333666667,"etp",175,"short_time_horizon","606ead34bf4816a47c85275864bd37cd",0,20,7215.6465
"3438","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",8.915,"adr",10,"long_time_horizon","30df32a797b73459cd6061148ed0cb37",0,22,82.7881227272727
"3439","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",39.2931833333,"adr",1000,"short_time_horizon","3d5e2cb3aafd1f74ba28d1cc63e23892",0,22,4721.54909090909
"3440","low_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",54.9034,"stock",100,"short_time_horizon","bfcfa88778fd37667d0d9ea997a5d112",0,21,276.292857142857
"3441","high_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",16.6607,"stock",25,"short_time_horizon","8b437fb270a3aecf2a1a5f3da11d74aa",0,22,29.1317090909091
"3442","high_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","iOS",100.4927,"stock",0.01,"med_time_horizon","b6a9a771265b870d3e07dc1d55b7fe0b",0,22,5886.53909090909
"3443","high_risk_tolerance","good_investment_exp","not_important_liq_need","iOS",55.93325,"adr",1000,"long_time_horizon","ea5dc0cd352b5e14c57a5e576e25457d",0,22,7312.01381818182
"3444","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0.617133333333,"stock",1000,"med_time_horizon","8728eeb5bae6079b473759b0a3386a5e",0,22,6072.39136363636
"3445","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",1000,"long_time_horizon","ac3e9158d243ca9776521c979b5feaeb",0,22,480.762727272727
"3446","high_risk_tolerance","good_investment_exp","very_important_liq_need","Android",20.2883166667,"etp",550,"short_time_horizon","c16b66d2212ffb4b2d3859d1f889baa0",0,22,505.612636363636
"3447","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",0,"stock",1000,"short_time_horizon","c1f8747bb084405438feb893b2e54db5",0,22,48981.3763636364
"3448","med_risk_tolerance","limited_investment_exp","very_important_liq_need","both",46.14575,"etp",50,"long_time_horizon","8701bc6fc4000bf21cf5fa1b5bdb001a",0,22,45.45
"3449","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",19.6067166667,"stock",460,"short_time_horizon","e46fcd469b4afebd86c1b8e59a1a67fe",0,22,784.375454545455
"3450","high_risk_tolerance","limited_investment_exp","very_important_liq_need","both",83.14205,"stock",75,"short_time_horizon","0a1f704ce5fcf76e24bdf3a2c004156c",1,21,60.8371428571429
"3451","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",21.7238,"stock",3,"med_time_horizon","24a0fc8773ffce845b2c26cea5032a2b",0,3,11.19
"3452","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",1.04103333333,"stock",50,"med_time_horizon","1c3822f9c2428ec7304c6d0f8d42a599",0,22,2138.07483636364
"3453","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",50,"short_time_horizon","c3baa03b7f5f4b692f618c43feaadd56",0,22,75.7090909090909
"3454","med_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",24.3612833333,"stock",10,"short_time_horizon","9f5cc270352aadda09a6edd7d9222310",0,22,344.650909090909
"3455","med_risk_tolerance","good_investment_exp","somewhat_important_liq_need","iOS",14.8384666667,"stock",100,"short_time_horizon","361e1493c0d870486ea5d8d73473b942",0,22,12024.8427272727
"3456","med_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","iOS",14.9183833333,"stock",20,"short_time_horizon","5e4eab3fad49b4f36b3bb6375c2521e1",0,21,53.3151238095238
"3457","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",34.8403166667,"stock",25,"long_time_horizon","8ca3c911b88b9c92e2e46267b4ad2303",0,22,41.1481818181818
"3458","low_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",0,"stock",100,"short_time_horizon","5e1b308917bdc8ba50b2b3570d8db4eb",0,22,2251.88568181818
"3459","med_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",0,"stock",10,"short_time_horizon","6cc489af6bbd9f072b645a2ba2f9f546",0,22,35.7572727272727
"3460","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",10.4138166667,"stock",500,"short_time_horizon","574095f6b1769a03535de55057958d1c",0,22,111.18
"3461","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",22.7205666667,"stock",10,"med_time_horizon","f129bdce3fef2a6f3d222d2463d8026f",0,21,294.539047619048
"3462","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",48.9808666667,"stock",175,"short_time_horizon","3d9bfee3640e63ebc7905f6e190de1b6",0,22,184.267272727273
"3463","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",48.61235,"stock",50,"long_time_horizon","3a036e9555814d7a1f3e40f1d27a9c80",0,4,50.8475
"3464","high_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","Android",141.758333333,"stock",50,"med_time_horizon","e3dae7290a7244430ee6d930effa9cba",0,22,402.645
"3465","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",244.11715,"stock",100,"long_time_horizon","06d8d807c4752e58a570eb1f0eb45457",1,21,84.2442857142857
"3466","high_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","iOS",0.582583333333,"stock",25,"long_time_horizon","984ae2d53fbea8c461a3867d7b687941",0,22,30.9269272727273
"3467","med_risk_tolerance","good_investment_exp","not_important_liq_need","iOS",9.59535,"stock",125,"short_time_horizon","4e1a1c5d66da40cb0e71d710bcf3c994",0,22,422.799090909091
"3468","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",63.2607333333,"stock",100,"long_time_horizon","9a8276375c542f63a38c8c58e63de741",0,5,100.29
"3469","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",7.47818333333,"etp",50,"long_time_horizon","dbb861d15a79740856a26cd956b5beb3",0,22,17847.2454545455
"3470","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"adr",2000,"med_time_horizon","37c1b4b9b536e2459db54c383d060d97",0,21,401.33
"3471","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",75.7817833333,"etp",42,"long_time_horizon","dcbbaf253209ee4f89298bcc6989f6b4",0,22,1356.30063636364
"3472","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",20.5704,"stock",100,"long_time_horizon","69e993e9fefdad569ed98737b2c1ae96",1,22,415.899090909091
"3473","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",11.1546666667,"stock",100,"short_time_horizon","841db13cbf3324e81f7923fb6ebd36bf",0,22,179.083636363636
"3474","med_risk_tolerance","good_investment_exp","very_important_liq_need","Android",30.63445,"adr",500,"short_time_horizon","41c2abe24cb2ce58a9ad6dc5c39fa3db",0,22,489.1
"3475","high_risk_tolerance","good_investment_exp","somewhat_important_liq_need","iOS",4.57108333333,"etp",100,"med_time_horizon","b43be773cc5fc85bb25869adc36001de",0,21,105.855261904762
"3476","high_risk_tolerance","good_investment_exp","very_important_liq_need","both",0.588233333333,"stock",50,"med_time_horizon","318215218250da6d80e0fb474ea2b43d",0,22,9458.46363636364
"3477","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",65.7065166667,"stock",50,"long_time_horizon","2f01a85df28aa671deafb343472b847c",0,22,574.619090909091
"3478","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",0,"stock",500,"long_time_horizon","df5cf373d5fdbad02cae152f9b237dfc",0,22,2630.40636363636
"3479","high_risk_tolerance","good_investment_exp","very_important_liq_need","Android",45.5837166667,"stock",500,"med_time_horizon","c05898072ec9bb5f948902438e3da7aa",0,22,255.74355
"3480","high_risk_tolerance","good_investment_exp","very_important_liq_need","both",219.114783333,"stock",1500,"med_time_horizon","ba472741ffe060f7882d2a4d03e7d08f",0,22,25.27
"3481","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",14.5771,"mlp",200,"short_time_horizon","19692da524c0ccbb64017a68e7bfb27e",1,3,326.02
"3482","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",40.0819666667,"stock",50,"short_time_horizon","c8251c943595d3237fe0001a5aa3ee28",0,2,38.1075
"3483","med_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","iOS",10.7669,"stock",500,"med_time_horizon","582e60ad7a0de14cf8106af95f12c502",0,22,1718.81545454545
"3484","med_risk_tolerance","good_investment_exp","very_important_liq_need","both",21.2464166667,"stock",0.1,"long_time_horizon","f0c9556eea77ce12a9cae82009a583b1",0,21,61.0817142857143
"3485","high_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","iOS",205.513066667,"stock",45,"long_time_horizon","e39f179fa849578288457a1ade9baa93",0,22,53.1748636363636
"3486","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",14.4907166667,"stock",10,"short_time_horizon","b6e218269189d04b8d216a3c89ef8f4e",0,22,282.216127272727
"3487","med_risk_tolerance","no_investment_exp","very_important_liq_need","Android",43.2722166667,"stock",50,"short_time_horizon","af799e0d13a7771e1461f5b684385cca",0,22,38.49
"3488","med_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",248.739366667,"wrt",15,"med_time_horizon","c67b126a3462de2d2b280f4e658c7d5d",0,22,40.04
"3489","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",46.4298166667,"stock",50,"med_time_horizon","96819a12567ad2c23f5360aeb744c436",0,22,112.715909090909
"3490","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",10,"long_time_horizon","7c3f20490025d6f9e488d19f140cebd7",0,22,486.938095454545
"3491","med_risk_tolerance","no_investment_exp","very_important_liq_need","Android",13.0305,"stock",75,"short_time_horizon","5c0d8f45a3ee098f5c891651cad9689b",0,22,13.4272727272727
"3492","med_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",3.7342,"stock",50,"short_time_horizon","9c1fc49ea91b662b200f292a70d125c3",0,22,56.7404545454545
"3493","high_risk_tolerance","good_investment_exp","very_important_liq_need","Android",133.941216667,"stock",100,"short_time_horizon","9f037766af4641eec3cd506b7feb0cf2",0,22,27717.2022727273
"3494","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0.622183333333,"stock",10,"short_time_horizon","a9f048cb45471e52c8f011f88a4e9c2f",0,22,31.5572181818182
"3495","med_risk_tolerance","good_investment_exp","very_important_liq_need","Android",66.5415666667,"stock",300,"long_time_horizon","7d4def1112c0105204d35b51057c76bc",0,22,138.951977272727
"3496","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",13.1976666667,"stock",500,"short_time_horizon","c624e82725ea05bebaff2b8fc6bdf4b2",0,21,481.300476190476
"3497","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",170.253533333,"stock",50,"med_time_horizon","88905c55ea6570090f5bf731ea6e2f68",0,22,1738.30634545455
"3498","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",35.5193,"stock",300,"long_time_horizon","114abeaed162f8ea15046e581635a604",0,22,1315.98318181818
"3499","low_risk_tolerance","good_investment_exp","somewhat_important_liq_need","iOS",111.576566667,"stock",50,"med_time_horizon","05e8696965c7bbf4db5e53b505eab8b4",0,6,99.9
"3500","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",228.249083333,"stock",200,"long_time_horizon","35d2edfb3c9e5ad05fa98fb04f2ae104",0,22,130.678409090909
"3501","med_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",20.00745,"stock",100,"short_time_horizon","ac7d7a1263394ec464110d90f055527e",0,22,340.733854545455
"3502","low_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",54.9761666667,"stock",1,"short_time_horizon","ff6d64d75fa2ffd703dabf66b7b86b99",0,20,89.9605
"3503","high_risk_tolerance","no_investment_exp","not_important_liq_need","iOS",8.58103333333,"stock",500,"long_time_horizon","11c8280a300e21ea07616b003f92fd6d",0,22,457.675909090909
"3504","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",1.55103333333,"stock",20,"long_time_horizon","c6fe662ac469e4f793ce4bbb84524e14",0,22,249.109981818182
"3505","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",0,"stock",22,"long_time_horizon","6ed7df39f6db0e60e37db02969341f8b",0,22,33.27
"3506","high_risk_tolerance","good_investment_exp","very_important_liq_need","Android",42.2666333333,"etp",20,"short_time_horizon","3262d7f588c8ffcf8cb62b8a6389e577",0,22,1826.29272727273
"3507","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",0,"stock",100,"short_time_horizon","8d2994e3b454f05d3e6252a13aecc39a",0,22,15.995
"3508","med_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",34.0292833333,"stock",130,"short_time_horizon","0dd03d33d991024065b2a35fdf9fd1ee",0,22,204.580454545455
"3509","high_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","iOS",25.0077,"stock",60,"med_time_horizon","ee9faeefe2de408d89574f6b989b32bb",0,22,41.73
"3510","med_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",29.8929833333,"stock",500,"short_time_horizon","6982ada10b3acaf79482ec4d266014ec",0,22,44501.6570454545
"3511","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",0,"stock",200,"short_time_horizon","3d0e36a0b4304411a07a081c78bf3cfb",0,22,130.925454545455
"3512","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",0,"stock",100,"short_time_horizon","63a3c345decc8a400226ea84388a98e6",0,22,2643.33045454545
"3513","med_risk_tolerance","good_investment_exp","very_important_liq_need","Android",16.8119666667,"stock",70,"short_time_horizon","28e7b1fa32230a51a69ee53b298811d9",0,22,1428.12536363636
"3514","med_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"etp",100,"long_time_horizon","47b2d084ec4e529e2319bfcba8c80216",0,22,6362.05227272727
"3515","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",31.3713666667,"stock",150,"med_time_horizon","8c4ddaee8c1df6bd0883fda3b70d7686",0,22,831.597322727273
"3516","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",12.7866666667,"stock",100,"long_time_horizon","f0254bfb008147f89efd37b3ad5a4451",0,22,1962.31454545455
"3517","med_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",114.488133333,"stock",20,"short_time_horizon","a8d5e8825f742e775f19309b982a766b",0,21,17.3961142857143
"3518","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",122.81335,"stock",100,"short_time_horizon","fdad5f707895ee8a8429f429160e3365",0,22,39511.3618
"3519","med_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",27.8062333333,"stock",20,"short_time_horizon","313d810ae16d4ca8c9d2ae45c266f136",0,22,47.28
"3520","med_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",56.96735,"stock",30,"short_time_horizon","b82b2a302eb1c3bd01a4f04025aee66c",0,22,74.2193545454546
"3521","med_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",0,"stock",300,"short_time_horizon","dde31821831b9cc686c022eb1e6c9031",0,22,1939.60590909091
"3522","med_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",982.571716667,"stock",500,"short_time_horizon","89785e1232a59d5e211de8470956690d",0,20,3342.7935
"3523","med_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",38.24535,"stock",35,"short_time_horizon","fba346182e2d09b2d6fd2fb1e416ae90",0,1,10.64
"3524","med_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",27.87485,"stock",20,"long_time_horizon","baac1b1b04f7ee4ee39741bd40a6e467",0,22,25.3972727272727
"3525","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",0,"stock",500,"long_time_horizon","1e8838488486fe8d8bcd2ceea9f9ab7c",0,22,7899.75818181818
"3526","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",0,"stock",1500,"short_time_horizon","67c426bdd712db84a59e567b4e53f711",0,22,1886.39545454545
"3527","med_risk_tolerance","good_investment_exp","somewhat_important_liq_need","Android",3.63955,"stock",500,"long_time_horizon","b95165cafcafe0518917c1b28542bf47",0,22,4127.80929090909
"3528","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",5.835,"stock",100,"med_time_horizon","9876aa7beb65bda0259a16e4fba8858c",1,12,113.7375
"3529","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",0,"stock",500,"short_time_horizon","a7f17c2993bf55796cf15e9bf92b847a",0,22,764.160772727273
"3530","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",52.8677666667,"stock",50,"short_time_horizon","0cddfeb5b13deffd2c87ceb3f35bbd80",0,22,21380.4554545455
"3531","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",5,"med_time_horizon","1b777b2e90204f581f2f32f54ac655c1",0,22,7543.58714090909
"3532","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",0,"stock",500,"long_time_horizon","357c7a88050480b1040acf33dc299282",0,22,1572.3437
"3533","low_risk_tolerance","no_investment_exp","very_important_liq_need","both",16.3322,"stock",1000,"short_time_horizon","31f8bad02f23b40545515d2d692cf378",0,22,18010.8704545455
"3534","high_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",4.50445,"stock",100,"long_time_horizon","661a6637de5d1181cb4b6dfdd73ba0f7",0,22,113.728181818182
"3535","low_risk_tolerance","no_investment_exp","very_important_liq_need","Android",7.0873,"stock",1000,"short_time_horizon","09bc5486de3a64be6dcf3a8c76bbe06a",1,22,3793.20772727273
"3536","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",25.5967833333,"stock",200,"short_time_horizon","2e5d20d5d9d1f7ea4f51ae2109d7a5ec",0,22,4414.74227272727
"3537","med_risk_tolerance","no_investment_exp","very_important_liq_need","Android",21.4635666667,"stock",2,"short_time_horizon","37869a8dc0d0d183ec4f783b8acd78ca",0,11,39.88
"3538","med_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",23.3674666667,"stock",500,"short_time_horizon","22a4d6ef6f03f7db79dacb876e0340ca",0,22,11120.8160454545
"3539","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",0,"stock",1000,"med_time_horizon","0d29af5ecb8c4314f63ee51720b1ef73",0,22,1940.19727272727
"3540","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",25,"short_time_horizon","ad32dc85bfe88e3c1142fc9a651fa9fa",0,22,1180.21136363636
"3541","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",10.5968,"stock",20,"long_time_horizon","7cb88272c5730a8ede3505cb0493bca6",0,22,25.598
"3542","low_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",500,"short_time_horizon","3fcab92a9b5044c3ee898d4dbea0b1c8",0,22,612.657272727273
"3543","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",0,"etp",400,"long_time_horizon","2c0502bb35dfe679781190662be273e9",0,22,5826.40954545455
"3544","high_risk_tolerance","limited_investment_exp","very_important_liq_need","both",9.41021666667,"stock",1000,"short_time_horizon","edf91e21057d29c43fb484cd65de0969",0,22,18726.2739818182
"3545","high_risk_tolerance","good_investment_exp","somewhat_important_liq_need","iOS",7.56028333333,"stock",96,"long_time_horizon","a2d90bc48052d1ace933df639fc7a388",0,22,132.675454545455
"3546","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",38.0409,"stock",100,"short_time_horizon","e036c6ec09ac7fca9193b8be1f75ecbd",0,22,544.914090909091
"3547","med_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",36.2011,"stock",20,"short_time_horizon","9eb990bc54dea1a88189937411c3b279",0,13,52.9900692307692
"3548","high_risk_tolerance","good_investment_exp","very_important_liq_need","Android",30.7554166667,"etp",10,"short_time_horizon","15bb1983040099cc12d8ed758d7ce4b4",0,22,158.301386363636
"3549","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",38.5292666667,"stock",20,"short_time_horizon","7c19d4ebc989a589350f0f4ec71f4e0e",0,22,122.467727272727
"3550","med_risk_tolerance","good_investment_exp","somewhat_important_liq_need","both",29.0545,"stock",500,"long_time_horizon","22288cff26d5bfefdf04a1af4e5cd45a",0,22,1213.99277272727
"3551","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",25,"long_time_horizon","171adb40b5630b31f60e1bff7b7c02a6",0,22,316.68
"3552","med_risk_tolerance","no_investment_exp","not_important_liq_need","both",7.23976666667,"stock",20,"short_time_horizon","9659e50c4a4f730a5ec1a92ed0e062c5",0,22,20.9957363636364
"3553","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",34.3402833333,"stock",100,"long_time_horizon","7da60973a139d1a4ddfef6088d4f6961",0,22,4056.08409090909
"3554","high_risk_tolerance","no_investment_exp","not_important_liq_need","iOS",147.728783333,"stock",30000,"short_time_horizon","73276f890ae80405198889a574b1e2e7",0,22,353572.082272727
"3555","med_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",8.84496666667,"stock",500,"long_time_horizon","195bdd9dea0950f569b16060e56fd246",0,22,1137.63318181818
"3556","med_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",34.45215,"stock",10,"short_time_horizon","857c5b0b169a2fa9c69128308b48238a",0,21,133.166247619048
"3557","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",7.26885,"stock",50,"short_time_horizon","6d54db5de9fa2184510bc1e3062c239d",0,22,429.98
"3558","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",1000,"short_time_horizon","286646b817d1940f40473437424c7e9f",0,22,3462.62874545455
"3559","high_risk_tolerance","no_investment_exp","not_important_liq_need","iOS",54.3389833333,"stock",100,"med_time_horizon","d3c73883ac8e44bf0b6ea40230256299",0,22,2566.775
"3560","med_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",9.225,"stock",1500,"med_time_horizon","b6a941bcedcc32ce78646021005f62f0",0,22,32686.5404545455
"3561","med_risk_tolerance","no_investment_exp","very_important_liq_need","Android",61.2047,"stock",0.01,"long_time_horizon","c8a1af91d693b2c64bf05b1221d76509",0,22,1242.06045454545
"3562","med_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"etp",1100,"long_time_horizon","3bc3545394dbb415fa024129f02393c2",0,22,16723.2877272727
"3563","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",0,"stock",5,"long_time_horizon","ca97a2f0a89bc0744f48c630b970205e",0,22,6998.35090909091
"3564","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",218.1699,"etp",1000,"med_time_horizon","eba2985946cf6d5a0eacb13543850bb5",0,22,11361.1222727273
"3565","high_risk_tolerance","good_investment_exp","very_important_liq_need","both",0,"stock",20,"med_time_horizon","b11f4b914b98f831e3441074218c6857",0,22,1145.49140909091
"3566","high_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","iOS",2.46413333333,"stock",500,"short_time_horizon","1ef2d0cf01a8d944c95b8ca6317205ef",0,22,502.805936363636
"3567","high_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",20.14235,"stock",100,"short_time_horizon","4169daa4e1e4224bacf9f910af8e9123",0,22,89.2895454545455
"3568","med_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",20.671,"stock",74.59,"med_time_horizon","8dd48861509c21a9b05369e5a94ac1c0",0,22,1734.55818181818
"3569","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",13.6711333333,"stock",250,"short_time_horizon","80952c19c520b299780723736f917782",1,22,578.704545454545
"3570","high_risk_tolerance","good_investment_exp","somewhat_important_liq_need","iOS",11.7383166667,"stock",100,"short_time_horizon","e3f77ad1005daeda5d2801c8d8d0fc24",0,22,993.923636363636
"3571","high_risk_tolerance","good_investment_exp","very_important_liq_need","Android",0,"stock",25,"long_time_horizon","85e3e400e13db3e7f424da4af6b8fb99",0,22,82.6863636363636
"3572","med_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",15.49755,"stock",200,"med_time_horizon","f0ad3bd0be9fb1f38c18800dcb65f1fc",0,22,228.033636363636
"3573","med_risk_tolerance","good_investment_exp","very_important_liq_need","both",17.7897833333,"stock",10,"med_time_horizon","f9dd315570c9e1e7cd8e0125628bf0cf",0,22,15.4900909090909
"3574","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"etp",75,"long_time_horizon","301ca983a3c8233fbc5787a7018b9b58",0,22,2530.52409090909
"3575","high_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",7.18835,"stock",100,"long_time_horizon","44a471ddde033ce084e320209a850e5d",0,22,3377.83545454545
"3576","high_risk_tolerance","good_investment_exp","somewhat_important_liq_need","iOS",36.5997,"stock",500,"long_time_horizon","12405068e5cd3c35f52dde75d59d360c",0,22,613.885909090909
